SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,SourceFlowCAS,SourceFlowCAS_Nolead_0,Notes,,TAH notes
ecoinvent,Aluminium,2baa4381-b781-4f5e-90de-508b0fa3fd1f,soil/ agricultural,kg,=,,Aluminum,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,765546a9-b056-4d27-ad14-2f016511bdcb,soil/ industrial,kg,=,,Aluminum,,emission/ground/human-dominated/industrial,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,e0401210-0377-4670-84af-12247ca20bed,soil/ unspecified,kg,=,,Aluminum,,emission/ground,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,2e0c9efa-d55c-49db-8be3-0376d5921ff4,water/ ground-,kg,=,,Aluminum,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,01056d4b-f9b0-4dfc-b8d9-8407c8376efb,"water/ ground-, long-term",kg,=,,Aluminum,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,0ace7678-a181-48e8-8728-d912a8b56c57,water/ ocean,kg,=,,Aluminum,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,97e498ec-f323-4ec6-bcc0-d8a4c853bae3,water/ surface water,kg,=,,Aluminum,,emission/water,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium,7880e65c-0321-4295-ba55-3186ad36e489,water/ unspecified,kg,=,,Aluminum,,emission/water,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,"Aluminium, in ground",a45cd247-3532-4e27-bddc-b519fdb5e08f,natural resource/ in ground,kg,=,,Aluminum,,resource/ground,kg,Edelen,Hottle,7/16/2020,007429-90-5,7429905,CAS Match,,
ecoinvent,Aluminium hydroxide,7b192eb2-644e-544a-9299-4a79cb4dd479,water/ unspecified,kg,=,,Aluminum hydroxide,,emission/water,kg,Edelen,Hottle,7/16/2020,021645-51-2,21645512,CAS Match,,
ecoinvent,Ametryn,e1327ebe-ac90-4d12-8787-09649213ce63,soil/ agricultural,kg,=,,Ametryn,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,000834-12-8,834128,CAS Match,,
ecoinvent,Amidosulfuron,feb606a8-c259-4169-9652-6b38467739f7,soil/ agricultural,kg,=,,Amidosulfuron,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,120923-37-7,120923377,CAS Match,,
ecoinvent,Ammonia,9990b51b-7023-4700-bca0-1a32ef921f74,air/ urban air close to ground,kg,=,,Ammonia,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,007664-41-7,7664417,CAS Match,,
ecoinvent,Ammonia,0f440cc0-0f74-446d-99d6-8ff0e97a2444,air/ non-urban air or from high stacks,kg,=,,Ammonia,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007664-41-7,7664417,CAS Match,,
ecoinvent,Ammonia,2b50f643-216a-412b-a0e5-5946867aa2ed,"air/ low population density, long-term",kg,=,,Ammonia,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007664-41-7,7664417,CAS Match,,
ecoinvent,Ammonia,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,air/ unspecified,kg,=,,Ammonia,,emission/air,kg,Edelen,Hottle,7/16/2020,007664-41-7,7664417,CAS Match,,
ecoinvent,Ammonia,b9660786-7a4e-408f-9474-f58877b329a6,soil/ industrial,kg,=,,Ammonia,,emission/ground/human-dominated/industrial,kg,Edelen,Hottle,7/16/2020,007664-41-7,7664417,CAS Match,,
ecoinvent,"Ammonium, ion",736f52e8-9703-4076-8909-7ae80a7f8005,water/ ground-,kg,=,,Ammonium,,emission/ground/subterranean,kg,Edelen,Hottle,7/16/2020,014798-03-9,14798039,CAS Match,,
ecoinvent,"Ammonium, ion",130cedc6-f6ed-4f1b-bd1e-881177f79e74,"water/ ground-, long-term",kg,=,,Ammonium,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,014798-03-9,14798039,CAS Match,,
ecoinvent,"Ammonium, ion",bc069d24-fbbd-4c05-8b6e-4089dc8249ae,water/ ocean,kg,=,,Ammonium,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,014798-03-9,14798039,CAS Match,,
ecoinvent,"Ammonium, ion",13331e67-6006-48c4-bdb4-340c12010036,water/ surface water,kg,=,,Ammonium,,emission/water,kg,Edelen,Hottle,7/16/2020,014798-03-9,14798039,CAS Match,,
ecoinvent,"Ammonium, ion",fb005c47-7b90-41f3-a5ca-f0eb11db354a,water/ unspecified,kg,=,,Ammonium,,emission/water,kg,Edelen,Hottle,7/16/2020,014798-03-9,14798039,CAS Match,,
ecoinvent,Ammonium carbonate,11f41c41-7733-49bc-b1b1-1f00fbade521,air/ urban air close to ground,kg,=,,Ammonium carbonate,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000506-87-6,506876,CAS Match,,
ecoinvent,"Anhydrite, in ground",6df9ea09-115a-4678-9f30-d92c877a46ec,natural resource/ in ground,kg,=,,Anhydrite,,resource/ground,kg,Edelen,Hottle,7/16/2020,014798-04-0,14798040,Matched by name_ALLmapping,,
ecoinvent,Aniline,79def65c-bd77-4fb2-a1df-f4dba98ada8f,air/ urban air close to ground,kg,=,,Aniline,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000062-53-3,62533,CAS Match,,
ecoinvent,Aniline,044b9b1d-0406-4da9-bc8a-f180176e7ed9,water/ ground-,kg,=,,Aniline,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,000062-53-3,62533,CAS Match,,
ecoinvent,Aniline,ca389e38-d086-4527-914c-9c09ea14ae4d,water/ surface water,kg,=,,Aniline,,emission/water,kg,Edelen,Hottle,7/16/2020,000062-53-3,62533,CAS Match,,
ecoinvent,Aniline,09f735ea-0a87-4e19-a660-d044db3a7118,water/ unspecified,kg,=,,Aniline,,emission/water,kg,Edelen,Hottle,7/16/2020,000062-53-3,62533,CAS Match,,
ecoinvent,Anthracene,fc840c3f-dbcd-4175-9bc2-7fba64501e39,air/ unspecified,kg,=,,Anthracene,,emission/air,kg,Edelen,Hottle,7/16/2020,000120-12-7,120127,CAS Match,,
ecoinvent,Anthracene,aa87ecd1-b103-4f43-b8dc-d44785c43fd4,water/ surface water,kg,=,,Anthracene,,emission/water,kg,Edelen,Hottle,7/16/2020,000120-12-7,120127,CAS Match,,
ecoinvent,Anthranilic acid,48adac6a-94d3-4a65-901b-e60824c01a65,air/ urban air close to ground,kg,=,,Anthranilic acid,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000118-92-3,118923,CAS Match,,
ecoinvent,Anthraquinone,3fe03409-76e1-4228-8fd7-77c4c6a0d9f3,soil/ agricultural,kg,=,,Anthraquinone,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,000084-65-1,84651,CAS Match,,
ecoinvent,Antimony,3ea5684a-6d64-4f96-8c09-1d90f997c9d4,air/ urban air close to ground,kg,=,,Antimony,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,43b29ad9-26dd-4838-b931-6216e55a0120,air/ non-urban air or from high stacks,kg,=,,Antimony,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,fa39136e-1ef6-43c1-af68-104da104568d,"air/ low population density, long-term",kg,=,,Antimony,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,77927dac-dea3-429d-a434-d5a71d92c4f7,air/ unspecified,kg,=,,Antimony,,emission/air,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,f4cf8d5c-f030-4b55-a3af-e3c20b855ee8,soil/ agricultural,kg,=,,Antimony,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,2b2369a4-26bb-4b18-8479-752fdf7a5e7f,soil/ industrial,kg,=,,Antimony,,emission/ground/human-dominated/industrial,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,c49fb4cd-eed0-4438-9052-9612473cdbae,soil/ unspecified,kg,=,,Antimony,,emission/ground,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900,water/ ground-,kg,=,,Antimony,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,83cf77ca-867b-4eef-b0f0-78d71b3d91d5,"water/ ground-, long-term",kg,=,,Antimony,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,34b96163-a3df-4bc1-8224-e2a9fe01b23f,water/ surface water,kg,=,,Antimony,,emission/water,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony,b2dc8668-86de-4207-b20e-dc81dea63c98,water/ unspecified,kg,=,,Antimony,,emission/water,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,"Antimony, in ground",47262180-8308-5d4c-9332-c77617e032ef,natural resource/ in ground,kg,=,,Antimony,,resource/ground,kg,Edelen,Hottle,7/16/2020,007440-36-0,7440360,CAS Match,,
ecoinvent,Antimony-122,ad1ed615-e2cf-49e3-bd34-4589b4583222,water/ surface water,kBq,=,,Antimony-122,,emission/water,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Antimony-124,7567e592-ecfa-467b-9f11-19f11786505b,air/ non-urban air or from high stacks,kBq,=,,Antimony-124,,emission/air/troposphere/rural,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Antimony-124,077b92b0-0610-48ba-9ff8-55c13e98364b,water/ surface water,kBq,=,,Antimony-124,,emission/water,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Antimony-125,51f80fcc-8eb0-4912-afbd-e9b9861e45a4,air/ non-urban air or from high stacks,kBq,=,,Antimony-125,,emission/air/troposphere/rural,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Antimony-125,01f511e2-7030-45f0-abb7-c24a4fae698b,water/ surface water,kBq,=,,Antimony-125,,emission/water,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Argon-40,8b46f615-69c9-4ca3-815e-a7bde116d202,natural resource/ in air,kg,=,,Argon,,resource/air,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Argon-40,38321e66-f6ab-4908-b26f-c17267559bc5,air/ unspecified,kg,=,,Argon,,emission/air,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Argon-41,091d8157-f865-4858-8ceb-0a49ac84614b,air/ non-urban air or from high stacks,kBq,=,,Argon-41,,emission/air/troposphere/rural,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,"Hydrocarbons, aromatic",8b5d5c1d-c786-4367-94f0-fae42cd3ac0a,air/ urban air close to ground,kg,=,,Aromatic hydrocarbons,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,"Hydrocarbons, aromatic",c67be924-e68d-4bc1-9dd9-25f33a6cad34,air/ non-urban air or from high stacks,kg,=,,Aromatic hydrocarbons,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,"Hydrocarbons, aromatic",3cca7f02-58b0-4b49-9938-e0f8bea03064,air/ unspecified,kg,=,,Aromatic hydrocarbons,,emission/air,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,"Hydrocarbons, aromatic",67799e83-54c8-4c89-90dc-1a7fa7780d2b,water/ ocean,kg,=,,Aromatic hydrocarbons,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,"Hydrocarbons, aromatic",c308f812-7e5a-483a-ac1f-1f5742a53784,water/ surface water,kg,=,,Aromatic hydrocarbons,,emission/water,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Arsenic,f4d0a2c8-efef-4188-85da-5801097389a2,air/ urban air close to ground,kg,=,,Arsenic,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,7348af7c-e102-4a03-a0df-efce16469eed,air/ non-urban air or from high stacks,kg,=,,Arsenic,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,ed751c30-a896-44f3-9a83-2a5328dde94d,"air/ low population density, long-term",kg,=,,Arsenic,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,dc6dbdaa-9f13-43a8-8af5-6603688c6ad0,air/ unspecified,kg,=,,Arsenic,,emission/air,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,4673a799-36a5-4359-ac6a-fa933281bc93,soil/ agricultural,kg,=,,Arsenic,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,ebc4c2a3-c004-4053-8048-f41fdd9324c8,soil/ industrial,kg,=,,Arsenic,,emission/ground/human-dominated/industrial,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,Arsenic,fc84887d-158e-4067-80dc-9743165bd70d,soil/ unspecified,kg,=,,Arsenic,,emission/ground,kg,Edelen,Hottle,7/16/2020,007440-38-2,7440382,CAS Match,,
ecoinvent,"Arsenic, ion",1f607ae2-b42d-4411-90b8-e9bbac66a554,water/ ground-,kg,=,,Arsenic(V),,emission/ground/subterranean,kg,Edelen,Hottle,7/16/2020,017428-41-0,17428410,CAS Match,,
ecoinvent,"Arsenic, ion",e60edb16-3c74-415b-9aff-a22a6f49fecb,"water/ ground-, long-term",kg,=,,Arsenic(V),,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,017428-41-0,17428410,CAS Match,,
ecoinvent,"Arsenic, ion",d70b4182-d633-4178-84c0-8854f5f6594b,water/ ocean,kg,=,,Arsenic(V),,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,017428-41-0,17428410,CAS Match,,
ecoinvent,"Arsenic, ion",8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,water/ surface water,kg,=,,Arsenic(V),,emission/water,kg,Edelen,Hottle,7/16/2020,017428-41-0,17428410,CAS Match,,
ecoinvent,"Arsenic, ion",e1bd008f-c3c2-47f1-ab60-35e1a842acc0,water/ unspecified,kg,=,,Arsenic(V),,emission/water,kg,Edelen,Hottle,7/16/2020,017428-41-0,17428410,CAS Match,,
ecoinvent,Arsine,fd9a5a38-992d-4c53-9b0f-16a69d37fb54,air/ urban air close to ground,kg,=,,Arsine,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,007784-42-1,7784421,CAS Match,,
ecoinvent,Asulam,042de84f-261d-4e29-bb7d-f43601cc2c7d,soil/ agricultural,kg,=,,Asulam,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,003337-71-1,3337711,CAS Match,,
ecoinvent,Atrazine,efd3798a-ff6b-46ef-b408-0e74d80548cc,soil/ agricultural,kg,=,,Atrazine,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,001912-24-9,1912249,CAS Match,,
ecoinvent,Atrazine,c63b5ff6-0ca1-44a0-92ba-f634fb8373ad,air/ non-urban air or from high stacks,kg,=,,Atrazine,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Atrazine,fed759dd-dac7-4d8a-abd1-886fd858b654,water/ surface water,kg,=,,Atrazine,,emission/water,kg,Edelen,Hottle,7/16/2020,001912-24-9,1912249,CAS Match,,
ecoinvent,Atrazine,e04d6f3d-1cb2-4ab1-aef9-fd0221028fe2,water/ ground-,kg,=,,Atrazine,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,001912-24-9,1912249,CAS Match,,
ecoinvent,Azadirachtin,49cf6a32-97db-5cf4-b1d6-47ea6fd1e4c8,soil/ agricultural,kg,=,,Azadirachtin A,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,011141-17-6,11141176,CAS Match,,
ecoinvent,Azinphos-methyl,c10f1360-e1dc-44fa-8c2d-00bdd8524724,soil/ agricultural,kg,=,,Azinphos-methyl,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,000086-50-0,86500,CAS Match,,
ecoinvent,Azoxystrobin,e69b028e-e549-4869-ae4a-b85ef8bcb7a9,soil/ agricultural,kg,=,,Azoxystrobin,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,131860-33-8,131860338,CAS Match,,
ecoinvent,Azoxystrobin,0b5b83a4-ef85-4db6-a739-79f8e00d5dac,air/ non-urban air or from high stacks,kg,=,,Azoxystrobin,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Barium,5ffb3576-740f-41ba-814f-8538d83a4b3b,air/ urban air close to ground,kg,=,,Barium,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,24cf82f8-c517-4fef-8f93-17519adb855e,air/ non-urban air or from high stacks,kg,=,,Barium,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,cd5898ca-96ad-4038-b7ac-edf544d2800a,"air/ low population density, long-term",kg,=,,Barium,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,7e246e3a-5cff-43fc-a8e6-02d191424559,air/ unspecified,kg,=,,Barium,,emission/air,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,f8199e39-7354-44ad-92d8-6a2cc3bac24e,soil/ agricultural,kg,=,,Barium,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,5719929a-8c5b-48cc-a039-b11a9f380467,soil/ industrial,kg,=,,Barium,,emission/ground/human-dominated/industrial,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,99cd88f6-16b7-4b28-895c-2f42101f634b,soil/ unspecified,kg,=,,Barium,,emission/ground,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,d68f41b3-6887-49a8-8efa-96812f8ec9f6,water/ ground-,kg,=,,Barium,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,3184c902-c587-4fd7-bd89-769d3cf30072,"water/ ground-, long-term",kg,=,,Barium,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,95ad40ec-c34b-49fc-a7dc-0e13172ac105,water/ ocean,kg,=,,Barium,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,2c872773-0a29-4831-93b9-d49b116fa7d5,water/ surface water,kg,=,,Barium,,emission/water,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barium,0e1c17ae-8144-4714-a7cd-786a5480f423,water/ unspecified,kg,=,,Barium,,emission/water,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,"Barium, in ground",240177d8-6f3b-43f5-8d1e-0c18114dfa02,natural resource/ in ground,kg,=,,Barium,,resource/ground,kg,Edelen,Hottle,7/16/2020,007440-39-3,7440393,CAS Match,,
ecoinvent,Barite,60ea7a31-8f27-46af-bfe5-66417f00088b,water/ ocean,kg,=,,Barium sulfate,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,007727-43-7,7727437,CAS Match,,
ecoinvent,Barite,17a7db69-d874-4ecd-af5d-48c98def445f,water/ unspecified,kg,=,,Barium sulfate,,emission/water,kg,Edelen,Hottle,7/16/2020,007727-43-7,7727437,CAS Match,,
ecoinvent,Barium-140,3f206533-f017-4d74-8a2d-e563af85d417,air/ non-urban air or from high stacks,kBq,=,,Barium-140,,emission/air/troposphere/rural,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Barium-140,08439a5d-5036-4e9f-89df-08239a6dbc33,water/ surface water,kBq,=,,Barium-140,,emission/water,kBq,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,"Basalt, in ground",ac3a8914-35f0-4c34-a956-f26b3a053e4a,natural resource/ in ground,kg,=,,Basalt,,resource/ground,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,"Gangue, bauxite, in ground",43b2649e-26f8-400d-bc0a-a0667e850915,natural resource/ in ground,kg,=,,Bauxite,,resource/ground,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Benfluralin,3301e59e-2f7b-46bd-b185-32ef8caac4ea,soil/ agricultural,kg,=,,Benfluralin,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,,,Name Match,,
ecoinvent,Benomyl,a25e7873-b0fd-46eb-81da-e49d84c2ac25,soil/ agricultural,kg,=,,Benomyl,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,017804-35-2,17804352,CAS Match,,
ecoinvent,Bensulfuron methyl ester,31b12a79-5555-4eb6-8cae-4b13b53ef8af,soil/ agricultural,kg,=,,Bensulfuron-methyl,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,083055-99-6,83055996,CAS Match,,
ecoinvent,Bentazone,237ea455-6c82-4254-af86-9409df922094,soil/ agricultural,kg,=,,Bentazon,,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,7/16/2020,025057-89-0,25057890,CAS Match,,
ecoinvent,Bentazone,29bb09a9-cfef-419e-8322-88e2f6bc0558,air/ non-urban air or from high stacks,kg,=,,Bentazon,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,,,Matched by name_ALLmapping,,
ecoinvent,Bentazone,9288c80d-c5b0-485d-9b12-1f4122363db4,water/ surface water,kg,=,,Bentazon,,emission/water,kg,Edelen,Hottle,7/16/2020,025057-89-0,25057890,CAS Match,,
ecoinvent,Bentazone,029af65d-7b19-4189-9c92-81fc03909665,water/ ground-,kg,=,,Bentazon,,emission/water/subterranean,kg,Edelen,Hottle,7/16/2020,025057-89-0,25057890,CAS Match,,
ecoinvent,"Clay, bentonite, in ground",93806a54-46f5-409c-99c5-4144a1e73b5d,natural resource/ in ground,kg,=,,Bentonite,,resource/ground,kg,Edelen,Hottle,7/16/2020,001302-78-9,1302789,CAS Match,,
ecoinvent,Benz(a)anthracene,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,air/ unspecified,kg,=,,Benz[a]anthracene,,emission/air,kg,Edelen,Hottle,7/16/2020,000056-55-3,56553,CAS Match,,
ecoinvent,Benz(a)anthracene,ad3f2ad1-7386-4725-9b33-57392b5c22ac,water/ surface water,kg,=,,Benz[a]anthracene,,emission/water,kg,Edelen,Hottle,7/16/2020,000056-55-3,56553,CAS Match,,
ecoinvent,Benzal chloride,36b918a7-5b52-4853-812a-1f49c2366d89,air/ urban air close to ground,kg,=,,Benzal chloride,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000098-87-3,98873,CAS Match,,
ecoinvent,Benzal chloride,a65f4744-f555-44cb-8534-aa5adc72d7a7,air/ unspecified,kg,=,,Benzal chloride,,emission/air,kg,Edelen,Hottle,7/16/2020,000098-87-3,98873,CAS Match,,
ecoinvent,Benzal chloride,8205df0a-7e09-4b14-9391-1b149368fcf5,water/ surface water,kg,=,,Benzal chloride,,emission/water,kg,Edelen,Hottle,7/16/2020,000098-87-3,98873,CAS Match,,
ecoinvent,Benzaldehyde,fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f,air/ urban air close to ground,kg,=,,Benzaldehyde,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000100-52-7,100527,CAS Match,,landuse for water contexts
ecoinvent,Benzaldehyde,2813518d-c4a8-4a8d-9542-f1882ec27c1c,air/ non-urban air or from high stacks,kg,=,,Benzaldehyde,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,000100-52-7,100527,CAS Match,,landuse for water contexts
ecoinvent,Benzaldehyde,10d26189-a688-4859-8aa9-525e058a07f0,air/ unspecified,kg,=,,Benzaldehyde,,emission/air,kg,Edelen,Hottle,7/16/2020,000100-52-7,100527,CAS Match,,
ecoinvent,Benzaldehyde,9c8a834a-23d4-54e6-9ecf-2855d468f208,water/ unspecified,kg,=,,Benzaldehyde,,emission/water,kg,Edelen,Hottle,7/16/2020,000100-52-7,100527,CAS Match,,
ecoinvent,Benzene,1bb6a502-3ff9-4a79-835c-5588b855f1f5,air/ urban air close to ground,kg,=,,Benzene,,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzene,5e883a00-04e6-4d96-8dce-12d7117c6635,air/ non-urban air or from high stacks,kg,=,,Benzene,,emission/air/troposphere/rural,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzene,28999907-a8a7-45b3-857e-836495ca2aa0,air/ unspecified,kg,=,,Benzene,,emission/air,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzene,19108dfd-9b70-4fca-bac5-d523f8b5d3c0,water/ ocean,kg,=,,Benzene,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzene,a1891db2-db98-45fc-ae0e-b3d3c17850c5,water/ surface water,kg,=,,Benzene,,emission/water,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzene,31ba993d-f8aa-44c0-bae1-b6c2081144f6,water/ unspecified,kg,=,,Benzene,,emission/water,kg,Edelen,Hottle,7/16/2020,000071-43-2,71432,CAS Match,,
ecoinvent,Benzo(b)fluoranthene,35357464-0d86-4bbd-940f-7d0dd8e5df57,air/ unspecified,kg,=,,Benzo(b)fluoranthene,,emission/air,kg,Edelen,Hottle,7/16/2020,000205-99-2,205992,CAS Match,,
