SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
ecoinvent_v3.6,"Gold, Au 2.1E-4%, Ag 2.1E-4%, in ore, in ground",2d65a3f7-2a10-4a10-ac9e-a0cc7cd57979,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gold,458a1704-8415-3f6a-9ba2-82a91feec632,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Gold, Au 4.3E-4%, in ore, in ground",95268685-7bea-4883-a412-119d7e88372c,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gold,458a1704-8415-3f6a-9ba2-82a91feec632,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Gold, Au 4.9E-5%, in ore, in ground",8c888d2b-d608-4dac-bad5-1c2a17050838,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gold,458a1704-8415-3f6a-9ba2-82a91feec632,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Gold, Au 6.7E-4%, in ore, in ground",3eece329-cf79-4167-93c2-b8d7d7eb5058,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gold,458a1704-8415-3f6a-9ba2-82a91feec632,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Gold, Au 7.1E-4%, in ore, in ground",d28f9d42-5df5-41c3-be59-fdfa7ff57112,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gold,458a1704-8415-3f6a-9ba2-82a91feec632,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Granite, in ground",a4375a18-172c-4f82-90b7-bca972f75548,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Granite,703f7921-857e-3e07-88b9-978562db56a8,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Gravel, in ground",238f8ea9-98df-41dc-ab93-ea5b549a0b96,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gravel,dd983461-0533-301e-bde1-e1d5f1d55c4e,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Gypsum, in ground",11a2a7b1-ab2f-47b8-9e29-6f33d5207fa6,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Gypsum,1f8ed538-0c45-3e06-97cc-70033132a450,resource/ground,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Halosulfuron-methyl,b59aad72-50dd-4938-93bd-9ed99ab720af,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Halosulfuron-methyl,a0217f1a-2d6b-3b69-bd5a-3954ff7f0e49,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Heat, waste",b411ec8b-c60a-4235-a3b2-8bf8443cbc55,air/urban air close to ground,MJ,=,1,FEDEFLv1.0.3,"Energy, heat",3a97c833-0fa7-31a4-a30c-6ca764403a6e,emission/air,MJ,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Heat, waste",f2d84834-d0b3-42e5-b41a-f04cc80337a4,air/unspecified,MJ,=,1,FEDEFLv1.0.3,"Energy, heat",3a97c833-0fa7-31a4-a30c-6ca764403a6e,emission/air,MJ,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Helium,a91c4052-de24-456d-a1d5-4e2d9db201e3,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Helium,f860537f-7ad4-307d-9eaa-7c52fbbf71f9,emission/air,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Helium,f2e74872-f56d-4e49-8dfd-1428c6fbd59c,air/unspecified,kg,=,1,FEDEFLv1.0.3,Helium,f860537f-7ad4-307d-9eaa-7c52fbbf71f9,emission/air,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Helium, 0.08% in natural gas, in ground",4c276350-de3d-4bba-90a9-0d0a9ad097c0,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Helium,c03cb6a0-1fce-38fc-8e74-88afb8c6ef91,resource/air/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Helium, in natural gas, in ground",b6381644-4633-5bc6-9e90-c5d0514f9363,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Helium,c03cb6a0-1fce-38fc-8e74-88afb8c6ef91,resource/air/subterranean,kg,Edelen,Hottle,8/24/2020,,,,
ecoinvent_v3.6,Heptane,f4bb66f1-c78c-409f-8368-85c1205a3573,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Heptane,8954d093-2196-32f8-a453-79fa314fe9d7,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Herbicides, unspecified",f40495b0-c9ac-44fb-81c7-84975030845d,water/ground-,kg,=,1,FEDEFLv1.0.3,Herbicides,d5e5db2b-ae4d-371c-9e99-fb8c613eae19,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Herbicides, unspecified",77380aa2-c1c3-4027-8f3e-6f667e9bc909,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Herbicides,d5e5db2b-ae4d-371c-9e99-fb8c613eae19,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hexaconazole,94ba16db-16b4-4652-b121-8682c317db58,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Hexaconazole,551a0434-b45d-32b5-85be-643f9e76288f,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hexamethyldisilizane,b7a3b260-ac8d-43e2-b549-34bb5b82b533,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hexamethyldisilazane,bc8c778d-1afb-3d20-9376-a2026a2a4667,emission/air/troposphere/urban/ground-level,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hexane,3bbc78d0-08c4-48ef-a863-704e32fddcb3,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hexane,259c0e54-867a-3ffa-83e5-4fdddea1142e,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrazine,f50e961a-3089-437f-af3c-1099a8a3e1ed,water/ground-,kg,=,1,FEDEFLv1.0.3,Hydrazine,f33357d0-ce8f-39b7-a884-ecdc7f720a0c,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hydrazine,141996d0-f260-4ef3-ad9a-809c54690595,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Hydrazine,f33357d0-ce8f-39b7-a884-ecdc7f720a0c,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, alkanes, cyclic",18282ab8-5b46-4c56-9038-588ed28a4a95,air/urban air close to ground,kg,<,1,FEDEFLv1.0.3,Hydrocarbons,6f8afa76-7735-32af-a0a2-1af743549b53,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, alkanes, unspecified",bfa26b15-5340-441e-acb4-0bb19a4028d3,air/urban air close to ground,kg,<,1,FEDEFLv1.0.3,Hydrocarbons,6f8afa76-7735-32af-a0a2-1af743549b53,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, unsaturated",34837fe3-4332-493c-86bb-95a207d9c234,air/urban air close to ground,kg,<,1,FEDEFLv1.0.3,Hydrocarbons,6f8afa76-7735-32af-a0a2-1af743549b53,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aromatic",8b5d5c1d-c786-4367-94f0-fae42cd3ac0a,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Aromatic hydrocarbons,b2710ceb-b97d-3eb1-beec-84ccb1d9ad81,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, chlorinated",626dd1d8-5355-40cb-8569-9c87c2c6ab18,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,"Hydrocarbons, chlorinated",1a0eb039-d3b7-3ac7-8e57-5270c463f87c,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, unspecified",9d508263-9cfd-444a-b1de-73f2bcf39c02,water/ground-,kg,=,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, alkanes, unspecified",bdc5534e-85e0-4b6c-bd84-80e50e831190,water/ground-,kg,<,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, alkanes, unspecified",7a7054c4-bc1e-4ae2-a31e-b7752bdbeb75,"water/ground-, long-term",kg,<,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, unsaturated",0db53406-fb79-497d-a9e7-fc2c8d425b81,water/ground-,kg,<,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, aliphatic, unsaturated",651bd1c1-458e-4585-94e1-46409196de89,"water/ground-, long-term",kg,<,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Hydrocarbons, unspecified",5e08c84c-69a2-4f0b-b3b3-6b7f0925712b,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Hydrocarbons,b5038f3e-18e7-3eab-ad25-afee34db4116,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen,8e906def-6bd5-4248-ac2b-94e6eedde3c9,air/urban air close to ground,kg,=,142.8571429,FEDEFLv1.0.3,Hydrogen,1aaa4326-5c2e-31c5-be81-f856b4e424b1,emission/air,MJ,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen,b301fa9a-ba60-4eac-8ccc-6ccbdf099b35,air/unspecified,kg,=,142.8571429,FEDEFLv1.0.3,Hydrogen,1aaa4326-5c2e-31c5-be81-f856b4e424b1,emission/air,MJ,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen chloride,afcbd980-14c2-4e1d-a0aa-5f6464e5c76b,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hydrochloric acid,fe2e9e82-4695-33e3-9843-205f8a0c33f4,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen fluoride,257eacb9-96fe-4a3d-961a-f5e6c7823ff0,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hydrofluoric acid,1bd16175-1fce-3524-b6a5-1c3a8fb01ab3,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen peroxide,8d179ea0-7b52-441e-954b-b5349d66340f,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hydrogen peroxide,3389b845-9436-3280-9f92-2efd31c6eb09,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Hydrogen sulfide,e3cfaa07-9b68-4461-a06f-a0e4e59d41d3,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Hydrogen sulfide,66e0ae67-f664-3331-b3fe-951e0ae25b86,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Hydrogen-3, Tritium",b772118d-cb3e-4330-aa01-317b04703cb2,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Tritium,889935f3-2c78-3e25-bb38-a4d125b0e128,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hydroxide,013a65bf-5b9e-4621-bd60-14909fd4cbc6,water/ground-,kg,=,1,FEDEFLv1.0.3,Hydroxide,dc4ec5ad-7882-34bc-a009-430d2e7b696a,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hydroxide,9e87035c-4f81-4314-8e01-e4fd04a12e7c,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Hydroxide,dc4ec5ad-7882-34bc-a009-430d2e7b696a,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hypochlorite,1aa7eec2-1079-4792-825c-364a7bde9921,water/ground-,kg,=,1,FEDEFLv1.0.3,Hypochlorite,335e02cd-5a1c-30c0-8420-470e387b0229,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Hypochlorite,73f834fe-b8e1-4600-933b-364668952321,"water/ground-, long-term",kg,=,1,FEDEFLv1.0.3,Hypochlorite,335e02cd-5a1c-30c0-8420-470e387b0229,emission/water/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Imazalil,0964b6e9-08a5-4103-8ad6-610e8cd718c1,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Imazalil,ac1a5140-c439-3d3a-a201-0d7add15c0fb,emission/ground/human-dominated/agricultural,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Imazamox,f5613910-92ec-4bf3-9585-926749432289,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Imazamox,f9a49036-22b5-3fb8-b505-5c5603d0017a,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Imazapyr,a72e7983-329f-4fb7-9b05-77efe97717e4,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Imazapyr,cb8ef5df-3b05-36b0-b867-9976c5af133e,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Imazethapyr,3bf44c34-e91e-449a-878c-9a6e8220cb63,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Imazethapyr,acc0f66b-037d-37ee-ab2b-e544273584e4,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Imidacloprid,10507b66-45a2-4f20-ae9c-609e8b4d07c8,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Imidacloprid,633cc9ce-b706-3811-822d-97f5d2af6dde,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Indium, 0.005% in sulfide, In 0.003%, Pb, Zn, Ag, Cd, in ground",e5cbe371-d33e-46ef-a832-a176f5e28520,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Indium,d9276517-ee4d-339f-88e6-348bc58612ee,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Indium, in ground",7aaf1a4e-f72f-5dc6-b999-de4e99948eb8,natural resource/in ground,kg,=,,FEDEFLv1.0.3,Indium,d9276517-ee4d-339f-88e6-348bc58612ee,resource/ground/subterranean,kg,Edelen,Hottle,8/24/2020,,,,
ecoinvent_v3.6,Indoxacarb,faa118a7-50b6-4ea9-94bb-40a55a0e39f2,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Indoxacarb,02c1f76c-e45f-3836-aa59-a1b7dc86ee25,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iodide,c672fec5-5d1d-4353-9af3-2528b073a262,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Iodide,b4e95cf3-f644-3c7a-bb65-30bd69609570,emission/ground/human-dominated/agricultural,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Iodine,f9923ae7-bdab-44d8-897c-44310aea76b7,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Iodine,d427ffd7-2402-394c-a3d2-e25c77b643c2,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Iodine, 0.03% in water",7de77239-7074-4443-9dc9-4492c5e2ef35,natural resource/in water,kg,=,1,FEDEFLv1.0.3,Iodine,d34ee01c-fc70-3e9c-a62a-fd86fa37641e,resource/water,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Iodine, in water",36a3d172-7373-507f-85bd-12b8ba31a6d4,natural resource/in water,kg,=,1,FEDEFLv1.0.3,Iodine,d34ee01c-fc70-3e9c-a62a-fd86fa37641e,resource/water,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iodine-129,05bd7a83-0c53-4e95-b1eb-1140742f4176,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Iodine-129,c17b1c94-2852-313f-b305-5f64ec656b25,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Iodine-131,ddb14297-53e4-44c2-907c-47b27074ecaf,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Iodine-131,6f7d649c-0417-3007-88dd-658d05e3da49,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Iodine-133,0eca2efa-6bc8-40c9-9721-84f53d3ca94b,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Iodine-133,99125764-60e5-3b68-bb8f-21a3b5492ee8,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Iodine-135,c70af2bf-48c5-45d2-ba0a-53e576a36223,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Iodine-135,d3a43c8c-5d58-3633-9c66-7722864dc189,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Iodosulfuron,df1cc3ea-7a3c-40ca-8349-42b89ff59063,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Iodosulfuron-methyl,113be74c-28c8-34d9-933b-a0a560ab0bd8,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iodosulfuron-methyl-sodium,c4ab841c-b243-45fe-b5f9-258a00016fc9,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Iodosulfuron-methyl-sodium,6bb30967-f016-359a-bb06-c837f23258b3,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Ioxynil,6744b13d-2908-4725-88a3-1afd6696c899,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Ioxynil,6ad0acf5-3217-3a0e-9b2b-1744295c4a18,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iprodion,299f371a-61c1-4ea2-8c38-901aa74acf7d,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Iprodione,336d6924-0c07-3f0f-8a57-cd8766610fb5,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iron,32cd0492-c0cb-4898-a2b1-675eedc5b688,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Iron,b2d90f1b-031f-344e-88c3-5a3b584e48af,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Iron, 46% in ore, 25% in crude ore, in ground",f77aacc3-2c22-4bda-99ab-fe1110a1b891,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Iron,d429b380-0dfd-3303-b50c-2384b8681651,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Iron, 72% in magnetite, 14% in crude ore, in ground",99c56f25-9ebb-4e6a-a3e2-e4dc61e9d697,natural resource/in ground,kg,=,,FEDEFLv1.0.3,Iron,d429b380-0dfd-3303-b50c-2384b8681651,resource/ground/subterranean,kg,Edelen,Hottle,8/24/2020,,,,
ecoinvent_v3.6,"Iron, ion",33fd8342-58e7-45c9-ad92-0951c002c403,water/ground-,kg,=,1,FEDEFLv1.0.3,Iron(II),5c99dca1-0e5f-344b-b639-ff1a5a8c3101,emission/ground/subterranean,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Iron-59,05573d40-39f4-4b4e-98be-2afa50a3b533,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Iron-59,a11af648-34e9-3ea2-8e50-d2e225f722c8,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Isocyanic acid,b465eb7f-dfe9-4057-ad17-c451d58fd753,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Isocyanic acid,09f73625-8d71-3f61-ae08-589f52fe6285,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Isoprene,e5e50f39-ab65-4ed0-84c3-93707e85f4d4,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Isoprene,68d41b71-9f95-39f3-adfc-22f8dd99deda,emission/air/troposphere/urban/ground-level,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Isopropylamine,f72fe27e-d3bf-45f7-8950-542c72cb4502,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Isopropylamine,d26f529b-dca2-3bbd-b0e8-0fa82bda07f8,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Isoproturon,04f9be83-433e-4564-af72-98e463e5b616,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Isoproturon,2d0f93af-ab1d-34ef-91a2-d4c27dd6f8d6,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Isoxaflutole,90f7c1f9-e57e-4806-a154-5be9a6e1ac2e,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Isoxaflutole,0df67e89-81f9-3c73-9780-a1db5c651f84,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Kaolinite, 24% in crude ore, in ground",ee540366-b970-46af-94d8-4c253ded5577,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Kaolinite,d2576910-8825-309e-8846-46e639086dbd,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Kieserite, 25% in crude ore, in ground",38eff837-5465-47a9-a1c9-e1edd70922ef,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Kieserite,a83c46e2-e714-3163-8fde-1ef084c4401d,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Kresoxim-methyl,e7c5db65-775c-4ada-8a63-32c67792bd52,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Kresoxim-methyl,39303bfb-7005-39b1-b747-773586b22d50,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,"Krypton, in air",4602b501-1c9b-4af7-bb1c-864c70c3e855,natural resource/in air,kg,=,1,FEDEFLv1.0.3,Krypton,80c34cc4-bc68-396f-8079-540d25df8303,resource/air,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Krypton-85,aa50ed3e-1b1d-46ac-b882-c0a69a764735,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Krypton-85,4fa1cd65-6784-37ff-bd76-c49cf2972fbd,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Krypton-85m,b96a93dd-c34a-4c2c-bbab-a012e5c1e19a,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Krypton-85m,123af75d-a49e-3ab4-8062-9e7ebc913610,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Krypton-87,20604bc5-214d-4883-97e3-9b43078c634b,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Krypton-87,e25ef59c-7283-323e-9504-baab12226f99,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Krypton-88,0a250f4c-2bca-437d-8775-45e18e427e4a,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Krypton-88,4c0dc759-463f-358a-b1ab-54fdb735a6d8,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Krypton-89,db90e15b-d9d2-40ac-8b48-a409fe37f494,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Krypton-89,fa566c39-ec10-3e7a-8b20-8a607a04fd4d,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Lactic acid,7ad7644f-8796-438e-a15b-86345622886b,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Lactic acid,447a4ed0-2f05-343f-93ea-75dd0bdf680f,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Lactofen,8c823f73-5fc6-4334-8a96-651365e7b542,soil/agricultural,kg,=,1,FEDEFLv1.0.3,Lactofen,1550925c-7dc6-309f-9725-c3ff2ae6999d,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Lambda-cyhalothrin,f1b48f46-77aa-4dba-bd83-87e220816f42,soil/agricultural,kg,=,1,FEDEFLv1.0.3,.lambda.-Cyhalothrin,b162a26b-f7f2-37a6-afcd-3a0faa79d1dd,emission/ground/human-dominated/agricultural,kg,Edelen,Hottle,8/21/2020,,,,
ecoinvent_v3.6,Lanthanum,d9a421af-6952-4cae-82c3-26db427db3c4,air/urban air close to ground,kg,=,1,FEDEFLv1.0.3,Lanthanum,e3c85b88-c370-3154-9e73-e495626bf1d6,emission/air/troposphere/urban/ground-level,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,"Lanthanum, 7.2% in bastnasite, 0.72% in crude ore, in ground",d61418f3-c1a4-4b95-807c-06b7e1fa2915,natural resource/in ground,kg,=,1,FEDEFLv1.0.3,Lanthanum,6e39e48c-f065-33e5-b9e2-7fc7ca486b63,resource/ground/subterranean,kg,Hottle,Edelen,8/21/2020,,,,
ecoinvent_v3.6,Lanthanum-140,522e7ef4-82f0-4c8c-be63-ec23415f39ce,air/urban air close to ground,kBq,=,1,FEDEFLv1.0.3,Lanthanum-140,47837d97-56b3-34f0-b027-0f0e5ac4cae4,emission/air/troposphere/urban/ground-level,kBq,Hottle,Edelen,8/21/2020,,,,
