SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated
IDEAv2.3,chromium VI,{04D87813-6624-499E-88A6-D190BCB4786F},Emissions/ air/ unspecified,kg,=,,Chromium(VI),ac249128-5489-3eb8-bfb8-61c0b93d2e07,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,"cis-1,2-dichloroethylene",{21B72F0E-70AC-4310-BA6D-E99866C0B6AA},Emissions/ air/ unspecified,kg,=,,"cis-1,2-Dichloroethylene",888285c5-4bba-3184-acd0-a3462859f1d5,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,cresol,{9D3EBFB3-7E51-4A5D-9680-DF9F602D476C},Emissions/ air/ unspecified,kg,=,,Cresol,8ec7f708-9411-37a7-80df-4096d397c513,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,cumene,{BB6B0079-C4B8-4E0B-8972-211D475EAB5D},Emissions/ air/ unspecified,kg,=,,Cumene,8f6e0975-9a80-3709-8ee7-1e4c0a9c9e1c,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dazomet,{7677C266-93E0-42EB-B2DB-41D6E2B58E81},Emissions/ air/ unspecified,kg,=,,Dazomet,c3623953-d581-353c-92ab-679430e148d9,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,decabromophenyl ether,{74BBE201-DCE3-4C0C-B7A1-0034DDB064B9},Emissions/ air/ unspecified,kg,=,,Decabromodiphenyl oxide,81d02da9-df7d-3951-b784-f6148da295f3,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dibutyl phthalate,{AAD4B016-C832-47FE-91B0-4BD4778B707C},Emissions/ air/ unspecified,kg,=,,Dibutyl phthalate,35b3842d-4a7b-305b-afe8-b908715b39d6,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dichloromethane,{86CE0DD4-D8AA-4A48-91AE-A41055FCC2D9},Emissions/ air/ unspecified,kg,=,,Methylene chloride,f9fd0074-f765-3f38-a150-2ca0a82c37be,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dichlorvos,{E0B4A359-99E5-44BC-B0F1-86BFCEDB3640},Emissions/ air/ unspecified,kg,=,,Dichlorvos,abc4693b-0bbb-3f23-83c6-f89ec736a8d9,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dimethoate,{EF19824A-4234-45A4-9D39-9974C2832CA0},Emissions/ air/ unspecified,kg,=,,Dimethoate,f74132da-f9ea-3052-985b-7d86074eaa5b,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dimethyl formamide,{8847592D-26BE-45E3-B730-8963CC98FCED},Emissions/ air/ unspecified,kg,=,,"N,N-Dimethylformamide",bba07c69-0112-3f82-999e-e3a4c81b6e68,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,dimethyl terephthalate,{8CDBC09A-42B9-4830-AAFB-08D66DA08274},Emissions/ air/ unspecified,kg,=,,Dimethyl terephthalate,cd581de0-e85b-3c24-b74b-9a0be383fbd1,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,diphenyl amine,{F24BE22F-AAC7-4735-A9DC-3639597DDBD1},Emissions/ air/ unspecified,kg,=,,Diphenylamine,5cd3fe03-bd4d-3a1e-9e4c-4e294fa18ba9,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,di-sec-octyl phthalate,{73A77960-887C-4431-A0E7-430658BF925D},Emissions/ air/ unspecified,kg,=,,Di(2-ethylhexyl) phthalate,3600a034-449c-3066-9960-6a13903c310d,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,epichlorohydrin,{993E3D6C-75FE-4D05-8000-10A596219FC0},Emissions/ air/ unspecified,kg,=,,Epichlorohydrin,9c75fe3f-354c-33b4-b5d4-b88198daa2d1,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,ethyl acrylate,{B4AA2CB3-A214-4F60-A4AE-60D311A5DC93},Emissions/ air/ unspecified,kg,=,,Ethyl acrylate,2eb044c6-76bf-3967-ab99-0e32fc370913,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,ethyl benzene,{B3134F05-DE55-4F36-A3D7-F5918685A590},Emissions/ air/ unspecified,kg,=,,Ethylbenzene,7b2a26ef-86ec-39e1-82e6-016b31800e2b,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,ethylene oxide,{72663FCD-430D-4349-B9E5-42838FAC522D},Emissions/ air/ unspecified,kg,=,,Ethylene oxide,d5670f7b-8a81-3d00-92b1-8c9e12e0ef69,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,ethyleneimine,{277FC800-19A2-4F68-87D6-80DE2DE4AAEC},Emissions/ air/ unspecified,kg,=,,Aziridine,cec51b41-7f18-39c5-9e43-979b825a2b17,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,fenitrothion,{EDF6513F-2712-4FD1-BDEA-56963AB63B09},Emissions/ air/ unspecified,kg,=,,Fenitrothion,f21ac07b-8be2-30ba-a4b6-fa73e19d4b69,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,fenthion,{5AE389E4-00AD-4DE8-A6F9-504903E739E4},Emissions/ air/ unspecified,kg,=,,Fenthion,69f28184-655a-3bca-85d3-7d247db2b8dd,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,formaldehyde,{CF5E862B-E77C-4544-B893-AFDEAC23BB7D},Emissions/ air/ unspecified,kg,=,,Formaldehyde,a257b8d3-62dd-37ad-b429-73d96c97165c,emission/air,kg,Edelen,Hottle,7/9/2020
IDEAv2.3,glyoxal,{C00E36F9-FBB7-43E9-AF68-94E826204355},Emissions/ air/ unspecified,kg,=,,Glyoxal,2e32c6db-530b-3340-8f23-d2101d6f5fc8,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,hexamethylene diamine,{24E654B3-AFCE-401F-B30E-C6F570DEF218},Emissions/ air/ unspecified,kg,=,,Hexamethylenediamine,48266a38-cc1b-3448-a058-2521390e8ff2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,hexane,{A25ED5D7-B533-4643-BF7E-30AABC2322CF},Emissions/ air/ unspecified,kg,=,,Hexane,7955b6e2-3ae6-315c-94f1-028d7faada34,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,HFC-125,{B7056DA1-6096-4BCA-BBE6-711C6CF13EB8},Emissions/ air/ unspecified,kg,=,,HFC-125,44be3f68-dee3-3228-adb4-04b003485c5f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,HFC-152a,{6781F7DB-4ACD-4EFF-AE34-78461D202601},Emissions/ air/ unspecified,kg,=,,HFC-152a,60f48756-6b86-3fb9-8356-f6401c82bda2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,HFC-23,{25CCFC91-51DD-4D09-B1FD-69B9552BCAF8},Emissions/ air/ unspecified,kg,=,,HFC-23,b7bab095-d0bf-3d7b-9c8e-c247d71a8f85,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,HFC-32,{B0621B86-3511-47DF-B1DA-738BAE7E0D20},Emissions/ air/ unspecified,kg,=,,HFC-32,747fa9a4-559b-37a4-ac9b-5ca630274739,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,hydrazine,{4AE4B97E-2B6E-4AA2-9D2A-0DF51A66BBC6},Emissions/ air/ unspecified,kg,=,,Hydrazine,44e7dac5-7299-3a7a-9480-4152ba299a12,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,isobutyraldehyde,{7C10D001-BB4E-40CF-B332-8000B5D4F052},Emissions/ air/ unspecified,kg,=,,Isobutyraldehyde,1ed39c7d-b21c-3a99-9059-6a8d14a73489,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,isoprene,{0C8FF8E2-1B59-422C-A535-7E484BBA34D5},Emissions/ air/ unspecified,kg,=,,Isoprene,df9ed90d-0e23-3c52-85f7-a4f333b5dea3,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,maleic anhydride,{B92F00AB-827C-4BA6-B852-E491A8452597},Emissions/ air/ unspecified,kg,=,,Maleic anhydride,585714c6-eade-3590-b5d9-98565ffdb1ec,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethylmercaptan,{3FCDD2E5-D4F9-4859-BC70-85BB513E6233},Emissions/ air/ unspecified,kg,=,,Ethyl mercaptan,68417cd0-43fc-3e4d-94d7-1db95f5d069f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,methacrylate,{A6EB64E8-2BE2-4E75-B635-42FF06DB1155},Emissions/ air/ unspecified,kg,=,,Methyl acrylate,b95121cf-ac27-306d-88e4-94a160ab28c9,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,methacrylic acid,{D3619B55-523A-4185-AC86-CE8BC48B6070},Emissions/ air/ unspecified,kg,=,,Methacrylic acid,9ea2cd60-4a80-3555-a410-e07b7f36976f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,methyl methacrylate,{F676F201-3F26-4DAD-A85F-463CF04761D2},Emissions/ air/ unspecified,kg,=,,Methyl methacrylate,02f393d6-bc1c-370e-9144-a022ddca1d0a,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,monoethanolamine,{4A66CA8F-12F9-450A-AF3D-D1F9551B9AF4},Emissions/ air/ unspecified,kg,=,,Ethanolamine,2efb3ae8-da16-37af-b8aa-621b50787f67,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,naphthalene,{BD462673-42FE-4261-8ADA-AED219941508},Emissions/ air/ unspecified,kg,=,,Naphthalene,ebf3aeb4-7a46-3029-a8f8-83d68f4d4ce5,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,nickel compounds,{FBDF78E7-080D-464B-BFD1-14EB90E72786},Emissions/ air/ unspecified,kg,=,,Nickel compounds,d9d3dec9-f636-377d-a044-6b21d995c978,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,nitrobenzene,{28730F6B-22E7-4CE1-9F48-A8F9056A7C4E},Emissions/ air/ unspecified,kg,=,,Nitrobenzene,30a189e8-c3c0-3560-9e7c-4fd3c1b98d34,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,nonylphenol,{89155DAE-7284-4D05-B6B2-86DCA63E5134},Emissions/ air/ unspecified,kg,=,,Nonylphenol,1a8fdac0-8baf-3ce4-a2d6-dec53ea7949f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-phenylphenol,{F37BAD20-2B21-46C5-B8FF-3DB9D075D9CD},Emissions/ air/ unspecified,kg,=,,2-Phenylphenol,13fd1974-1081-307a-9e5d-bfe8dd488fdc,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,phenol,{5890C1CA-E6D2-4646-984C-21E67ECE30A5},Emissions/ air/ unspecified,kg,=,,Phenol,45880be9-788f-387b-8b1b-c38615cc48e2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,phthalic anhydride,{AA2DB164-AC23-4938-8B8B-B7A38D0460BA},Emissions/ air/ unspecified,kg,=,,Phthalic anhydride,0a4b7ff7-c3d9-37c0-8f0d-4459730d70ae,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,propargite,{5AD5A12A-3ECC-4083-8FCD-2E0313B39FEF},Emissions/ air/ unspecified,kg,=,,Propargite,43bdfb6e-c450-3247-9b05-89f959b13984,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,propylene oxide,{A3304302-F9D5-44B2-9819-5ED63FB6750D},Emissions/ air/ unspecified,kg,=,,Propylene oxide,4925db0d-7f56-3efa-ada9-eb799c3edd5b,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,R-40,{D5CBBF0E-99BC-42ED-BAF2-E521095E65EA},Emissions/ air/ unspecified,kg,=,,Chloromethane,3e771661-38c3-332b-b4cb-8e2421b045ce,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,selenium,{DD181E45-813F-448A-A712-362B82742DC4},Emissions/ air/ unspecified,kg,=,,Selenium,b6db14bd-73e9-3f02-852a-e8b5e60bbc61,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,styrene,{DD6686AA-D68D-4E22-8EE2-D6CF2EB51FA8},Emissions/ air/ unspecified,kg,=,,Styrene,69bc8b47-09b5-3a09-b7f4-3e4d2925ce5a,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,terephthalic acid,{4D297CE8-3F84-4C91-A4C5-7A96F5872DCA},Emissions/ air/ unspecified,kg,=,,Terephthalic acid,3410a015-ff36-3594-bf03-b827cd2898f2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,tetrachloroethene,{8602C2FE-2B27-4FC4-86C6-CEBCA95476AF},Emissions/ air/ unspecified,kg,=,,Tetrachloroethylene,984f3962-1a35-3813-bbf1-e3887be06b6f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,thiourea,{36F6F40D-826E-490F-8A1D-7541A5BB3ADE},Emissions/ air/ unspecified,kg,=,,Thiourea,40f4244c-84c6-3d80-858b-48a9192d83f9,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,thiram,{34CFEDE6-B8A0-40EC-843D-B8C1587CEB75},Emissions/ air/ unspecified,kg,=,,Thiram,0d49536b-d0ab-3230-96f0-76b0bb4f83fb,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,toluene,{11EF7682-12C7-46BD-AF82-FA05111D98A6},Emissions/ air/ unspecified,kg,=,,Toluene,3f72fe9c-b003-38ee-b8d2-13a84f60506c,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,trichloroethene,{27ECCA0C-70C6-4FAE-8C41-3B7ADC722EB2},Emissions/ air/ unspecified,kg,=,,Trichloroethylene,2a38b77f-5e72-3a0e-b331-7ce360ac47a1,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,trichlorofon,{938B8BA9-CDA9-4389-A3CE-BF8E150B03FD},Emissions/ air/ unspecified,kg,=,,Trichlorfon,b5396e0b-2dd1-32e1-ab4f-ef11a7af2db2,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,vinyl acetate,{66196A52-FEB2-4661-B2FB-A38D0459EE9F},Emissions/ air/ unspecified,kg,=,,Vinyl acetate,ca50de59-971c-3414-8f6b-3a1b0062aba8,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,vinyl chloride,{C8BB78DD-05E3-45BD-91AD-94A30812148A},Emissions/ air/ unspecified,kg,=,,Vinyl chloride,b5c72fb3-6445-33b7-aec4-ba41e30b8d14,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,xylene (all isomers),{C5BD1491-8B98-4AC1-8E8B-75B25842C217},Emissions/ air/ unspecified,kg,=,,Xylene,aef9d0ff-6482-3b1d-a53e-4d738bdcd9b1,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ziram,{F94D0CC3-8602-404B-A029-0FE15DE945B0},Emissions/ air/ unspecified,kg,=,,Ziram,e20a37b7-f8e2-39ca-a37b-032c3be7e86f,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"NOx, urban high stacks",{4E6321B4-0C99-4AC0-9C39-651FA4415F6C},Emissions/ air/ urban high stacks,kg,=,,Nitrogen oxides,3d4c0400-91e0-3eb7-81d1-90a11857f73e,emission/air/troposphere/urban/high,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"NOx, non-urban",{1CBA6AE4-66BB-4B66-AEA5-D373E9F443C3},Emissions/ air/ non-urban,kg,=,,Nitrogen oxides,887419d2-a15b-3b0e-beb1-d0f98002952f,emission/air/troposphere/rural,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"Particulates (PM2.5), urban air close to ground",{A1560406-241D-42CB-A1BA-5E9289A21903},Emissions/ air/ urban air close to ground,kg,=,,"Particulate matter, ≤ 2.5μm",cda25aea-8dd9-3687-b036-1ab5692e3221,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"Particulates (PM2.5), urban high stacks",{2A2472F4-632E-4E60-9FB2-A80B08B24C56},Emissions/ air/ urban high stacks,kg,=,,"Particulate matter, ≤ 2.5μm",45dc7da4-5846-3609-b94a-1efdd922ab3f,emission/air/troposphere/urban/high,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"Particulates (PM2.5), non-urban",{F9E53CBD-2A3C-454F-ABF2-D3F69D1420F7},Emissions/ air/ non-urban,kg,=,,"Particulate matter, ≤ 2.5μm",8408f919-e260-348e-bf46-cf1b50d50e5e,emission/air/troposphere/rural,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"sulfur dioxide, urban air close to ground",{96F69EBB-CE37-49BA-B6EA-B6A87D818838},Emissions/ air/ urban air close to ground,kg,=,,Sulfur dioxide,555105ee-9212-31e6-9a4b-d7dbd68ed5bf,emission/air/troposphere/urban/ground-level,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"sulfur dioxide, urban high stacks",{27A879CD-5772-421C-95DF-353ABA04E654},Emissions/ air/ urban high stacks,kg,=,,Sulfur dioxide,25719211-3265-3509-963d-afd93ed6de28,emission/air/troposphere/urban/high,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"sulfur dioxide, non-urban",{BD53CEB0-5A27-4171-AF0E-C3147D3C86CF},Emissions/ air/ non-urban,kg,=,,Sulfur dioxide,e2028a0c-2feb-33a5-965f-fa7113b66bad,emission/air/troposphere/rural,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"SOx, urban high stacks",{AEDEA5CE-4F0B-4BC8-8227-EF8EDAB9F700},Emissions/ air/ urban high stacks,kg,=,,Sulfur oxides,66745d9f-d40c-37d2-b22d-9c46296d1297,emission/air/troposphere/urban/high,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"SOx, non-urban",{784CBCFC-A0E7-4540-8C9D-55B281DFF448},Emissions/ air/ non-urban,kg,=,,Sulfur oxides,0928aee5-bfbe-34d2-b08d-15a7eabf3a2a,emission/air/troposphere/rural,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,3-amino-1-propene,{9FE09DCF-FA33-40A9-B659-BB8FA6E7AA07},Emissions/ air/ unspecified,kg,=,,Allylamine,897c483d-3d72-3b25-a7d2-e551a590ae99,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"4-amino-3-methyl-6-phenyl-1,2,4-triazin-5(4H)-one",{0B628094-2AB9-405E-BB89-032C2EF098F3},Emissions/ ground/ unspecified,kg,=,,Metamitron,1d48dff1-5bb2-3470-8114-e168b50cc60e,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,allyl alcohol,{F3140F82-7833-4D17-B697-32E41FD9C347},Emissions/ water/ unspecified,kg,=,,2-Propen-1-ol,2cb2e03a-fbcc-3c08-b6d9-fcd714c4f213,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,allyl alcohol,{B32DEE35-C055-42FC-9C4E-67AD2A354D90},Emissions/ air/ unspecified,kg,=,,2-Propen-1-ol,cf98105a-0886-3a36-a4c4-3a951da54e52,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"1-allyloxy-2,3-epoxypropane",{5EE6BB55-7798-438A-A99C-7CDBD4DEE77B},Emissions/ air/ unspecified,kg,=,,Allyl glycidyl ether,3f8024db-2cb6-310c-a835-d177cddaf458,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,antimony and its compounds,{F9CA163C-154D-4063-B523-84DF52FFD8D8},Emissions/ water/ unspecified,kg,=,,Antimony compounds,a0eb7d41-1d2e-37b2-9969-1758504bd806,emission/water,kg,Edelen,,7/10/2020
IDEAv2.3,acrylamide,{27281820-E889-423F-8A39-3095E8F04305},Emissions/ water/ unspecified,kg,=,,Acrylamide,89be7196-9d54-3cb5-925f-6c5c215e70e0,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,ethyl acrylate,{382378C7-356F-416C-B25B-68E6869220BE},Emissions/ water/ unspecified,kg,=,,Ethyl acrylate,4ac96e96-1383-3642-8dc2-61cfc2a44fd6,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acrylic acid and its water-soluble salts,{F393674C-2A6B-4974-B7FD-759372FCFA97},Emissions/ water/ unspecified,kg,=,,Acrylic acid,a5ca22d8-32fb-3667-afeb-d36f55eb871d,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-(dimethylamino)ethyl acrylate,{B89CD4C1-8F2F-4D05-9F1C-2C1E4270D7E2},Emissions/ air/ unspecified,kg,=,,2-(Dimethylamino)ethyl acrylate,90c7e6bf-7475-3624-9414-8699b977708b,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-hydroxyethyl acrylate,{804B7BFF-8384-4CB0-9CB7-B9E38C83C3AC},Emissions/ water/ unspecified,kg,=,,2-Hydroxyethyl acrylate,c189a279-1690-38d5-ab0a-64bee60f2b46,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-hydroxyethyl acrylate,{C0588553-655B-49DF-A99B-2E8CCEFDB78B},Emissions/ air/ unspecified,kg,=,,2-Hydroxyethyl acrylate,b5f94f16-6532-34da-8dc1-70ce75f16293,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,n-butyl acrylate,{E06B11A2-A7D7-4CD1-AAAF-5E6066F9C04E},Emissions/ water/ unspecified,kg,=,,Butyl acrylate,bfcae3ca-fb79-38cf-ad09-1332b8d8d0d1,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,methyl acrylate,{289D6828-03A3-46FF-91E6-6EE6389BC762},Emissions/ water/ unspecified,kg,=,,Methyl acrylate,11034244-ca6f-360b-a575-a568c5c90051,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acrylonitrile,{111C489F-7100-418C-8D63-826899583C92},Emissions/ air/ unspecified,kg,=,,Acrylonitrile,f5bb2d1e-1a7a-3587-8922-d711ec7e6ea4,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acrylonitrile,{7FF71878-9A07-435A-9BA8-EAE78B0B2A72},Emissions/ water/ unspecified,kg,=,,Acrylonitrile,8f3ba062-365c-3cde-9776-3c32ec142c78,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acrolein,{D82B4FBB-4279-4754-B669-CCA2CE6D5296},Emissions/ water/ unspecified,kg,=,,Acrolein,7c4a3f48-1c40-3e90-a978-979bde86759d,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,sodium azide,{B826EF8A-FA01-4ABD-83F1-38C952ED30B7},Emissions/ water/ unspecified,kg,=,,Sodium azide,57a284cc-7041-3559-be3e-188b50b76164,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acetaldehyde,{DCA7D58A-D60A-46A0-8682-5DBFC9A47F82},Emissions/ water/ unspecified,kg,=,,Acetaldehyde,3f8a34ba-763d-3596-84fc-736361389987,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acetonitrile,{CED132FB-87B6-4C5E-917D-417FBF4E4350},Emissions/ air/ unspecified,kg,=,,Acetonitrile,c8105d36-b64a-3b20-92bb-0208703c96a4,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acetonitrile,{287E3635-4FD5-4301-99BB-E00ADD1D5C31},Emissions/ water/ unspecified,kg,=,,Acetonitrile,4ac8906b-2b86-3d7a-8873-c5dcbe6b5d2a,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,acetone cyanohydrin,{658B5A71-98B7-42CF-B824-5B65CC67BF91},Emissions/ air/ unspecified,kg,=,,Acetone cyanohydrin,12af48d0-8b55-32c0-8cf0-4e68307493c7,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-anisidine,{BA46C7B0-DF37-4E8A-A423-9A8CF7C59344},Emissions/ water/ unspecified,kg,=,,o-Anisidine,819f8422-96e8-37c4-8f2f-2cfa14688ded,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,o-anisidine,{1F8D3795-9710-4A4D-81E3-71D53603F2CF},Emissions/ air/ unspecified,kg,=,,o-Anisidine,8372ccc8-d246-3475-a82c-852daa5a272c,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,aniline,{04D47958-8A95-4FBA-97FE-75D1DAB7A886},Emissions/ water/ unspecified,kg,=,,Aniline,01894008-2dcb-3311-a718-850bdc1ccbc7,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,2-aminoethanol,{2B285DCB-A3B5-4FEB-A78B-A7C40E0DBBED},Emissions/ water/ unspecified,kg,=,,Ethanolamine,d9e1be63-768f-3baf-8187-311121fd13ed,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,5-amino-4-chloro-2-phenylpyridazin-3(2H)-one,{C5049D4B-E3E4-41A8-8F6F-FDAEBDC61CE9},Emissions/ ground/ unspecified,kg,=,,Pyrazon,640aa69e-8de3-3a77-897d-8bcae885ce3d,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole",{9EA15367-0BD7-49B3-80FE-FF5DBCBCE983},Emissions/ ground/ unspecified,kg,=,,Fipronil,13a446a4-3980-3b98-861f-d4d8640a56b1,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole",{381C6537-41B9-4EA2-8FAE-ED79031FEE1B},Emissions/ water/ unspecified,kg,=,,Fipronil,a027e850-76b7-38b3-b2b2-992245442e94,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,p-aminophenol,{05C902F4-0464-4E11-A98A-833A05BB0580},Emissions/ water/ unspecified,kg,=,,p-Aminophenol,651c775d-5b20-3d35-a6c9-c5f0075a8d79,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,m-aminophenol,{B8FA0936-A9B5-43E3-95AE-C653849CA0B3},Emissions/ air/ unspecified,kg,=,,3-Aminophenol,d6be8eda-6403-34b3-b0e9-f177ac9b2141,emission/air,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,m-aminophenol,{A16E12FD-70EE-4F7C-B319-3C6EFFFC9432},Emissions/ water/ unspecified,kg,=,,3-Aminophenol,3a2a2a72-676b-31a4-bf81-abdb5570f0e2,emission/water,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,"4-amino-6-tert-butyl-3-methylthio-1,2,4-triazin-5(4H)-one",{DB3E2709-8C64-4C32-B495-E1185A476DFF},Emissions/ ground/ unspecified,kg,=,,Metribuzin,632cad0e-f2fa-3047-b590-9881616ef2a5,emission/ground,kg,Edelen,Hottle,7/10/2020
IDEAv2.3,antimony and its compounds,{1334E4C9-4EA6-4F6C-960D-87477A9638AC},Emissions/ ground/ unspecified,kg,=,,Antimony compounds,d7a8a675-6b07-3c41-a0b8-4d6b77e465dc,emission/ground,kg,Edelen,,7/10/2020
IDEAv2.3,"3-isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate",{60365C67-B91B-4C3B-933B-426123A226CA},Emissions/ air/ unspecified,kg,=,,Isophorone diisocyanate,71789e64-1583-3309-899b-0ca8a63edbaf,emission/air,kg,Edelen,Hottle,7/10/2020
