SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,,SourceFlowCAS,SourceFlowCAS,Notes,TAH notes,
IDEA,isoprene,{6126F699-B94B-432F-A92B-49804FEBFAF5},Emissions/ water/ unspecified,kg,=,,Isoprene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000078-79-5,78795,CAS Match,,1
IDEA,"4,4'-isopropylidenediphenol",{BFBB5FFA-9AEE-43B7-A9CE-4BECB6E46AAB},Emissions/ air/ unspecified,kg,=,,"4,4'-Isopropylidenediphenol",,emission/air,kg,Edelen,Hottle,7/10/2020,,000080-05-7,80057,CAS Match,,1
IDEA,"4,4'-isopropylidenediphenol",{68B30E89-E337-431B-A9B9-D173C2F9445F},Emissions/ water/ unspecified,kg,=,,"4,4'-Isopropylidenediphenol",,emission/water,kg,Edelen,Hottle,7/10/2020,,000080-05-7,80057,CAS Match,,1
IDEA,forest to miscellaneous plantation,{EF015EA7-4B68-4289-BD3E-D5DD61061969},Resources/ land use/ Land transformation,m2,,,[unmapped],,,,,,,,,,"Not an EF, Transformation flow",,0
IDEA,isopropyl 2-(4-methoxybiphenyl-3-yl)hydrazinoformate,{23EC514D-D957-4387-96B1-F1B96DB3639F},Emissions/ ground/ unspecified,kg,=,,Bifenazate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,149877-41-8,149877418,CAS Match,,1
IDEA,3'-isopropoxy-2-trifluoromethylbenzanilide,{3A64E84E-D3B7-4CED-BC53-3A111C20917D},Emissions/ air/ unspecified,kg,=,,Flutolanil,,emission/air,kg,Edelen,Hottle,7/10/2020,,066332-96-5,66332965,CAS Match,,1
IDEA,3'-isopropoxy-2-trifluoromethylbenzanilide,{BD1EA9D2-772E-49F3-BDCF-B05D9390B0EB},Emissions/ ground/ unspecified,kg,=,,Flutolanil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,066332-96-5,66332965,CAS Match,,1
IDEA,3'-isopropoxy-2-trifluoromethylbenzanilide,{D61254FE-DEBB-410E-A1EA-B521AD3568A1},Emissions/ water/ unspecified,kg,=,,Flutolanil,,emission/water,kg,Edelen,Hottle,7/10/2020,,066332-96-5,66332965,CAS Match,,1
IDEA,2-imidazolidinethione,{B18F358B-C360-46FE-BD02-59F4D7136A89},Emissions/ air/ unspecified,kg,=,,Ethylene thiourea,,emission/air,kg,Edelen,Hottle,7/10/2020,,000096-45-7,96457,CAS Match,,1
IDEA,miscellaneous land use type to mineral extraction site,{62366BD4-985C-40F5-802E-4CEF341F5BDC},Resources/ land use/ Land transformation,m2,,,[unmapped],,,,,,,,,,"Not an EF, Transformation flow",,0
IDEA,"car noise, small car",{0C4BEC27-5076-4C0C-BE34-7C3DB3E81BBF},Emissions/ air/ urban air close to ground,台km,,,[unmapped],,,,,,,,,,Noice Flow,,0
IDEA,"car noise, large car",{B0F4DD12-8FCF-457A-9279-09DD35CBBA3E},Emissions/ air/ urban air close to ground,台km,,,[unmapped],,,,,,,,,,Noice Flow,,0
IDEA,indium and its compounds,{DE4BCC80-8A60-47A6-8611-B9685C54314B},Emissions/ water/ unspecified,kg,=,,Indium,,emission/water,kg,Edelen,Hottle,7/10/2020,,007440-74-6,7440746,CAS Match,,1
IDEA,"car noise, car size unknown",{40B3D319-83C8-4E2D-976C-6C50905A508C},Emissions/ air/ urban air close to ground,台km,,,[unmapped],,,,,,,,,,Noice Flow,,0
IDEA,ethyl 2-[4-(6-chloro-2-quinoxalinyloxy)phenoxy]propionate,{23064BE6-271A-4EC4-AE12-7B4C356CEE7C},Emissions/ ground/ unspecified,kg,=,,Quizalofop-ethyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,076578-14-8,76578148,CAS Match,,1
IDEA,O-ethyl O-(6-nitro-m-tolyl)sec-butylphosphoramidothioate,{1101EAEB-4373-4F86-89D1-BE8EA02A48C8},Emissions/ ground/ unspecified,kg,=,,Butamiphos,,emission/ground,kg,Edelen,Hottle,7/10/2020,,036335-67-8,36335678,CAS Match,,1
IDEA,O-ethyl O-4-nitrophenyl phenylphosphonothioate,{3596433B-0214-43FB-A0AF-705A5129FD1B},Emissions/ ground/ unspecified,kg,=,,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,002104-64-5,2104645,CAS Match,,1
IDEA,O-ethyl O-4-nitrophenyl phenylphosphonothioate,{9B744A8A-2B70-4ECB-BDC9-9A7C6BA7CA33},Emissions/ water/ unspecified,kg,=,,O-Ethyl O-(p-nitrophenyl) phenylphosphonothioate,,emission/water,kg,Edelen,Hottle,7/10/2020,,002104-64-5,2104645,CAS Match,,1
IDEA,"N-(1-ethylpropyl)-2,6-dinitro-3,4-xylidine",{CEA953DE-2A0B-45E7-B2D6-9748540BA922},Emissions/ ground/ unspecified,kg,=,,Pendimethalin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,040487-42-1,40487421,CAS Match,,1
IDEA,S-ethyl hexahydro-1H-azepine-1-carbothioate,{3C4CFC5C-804C-42F4-9591-9E6371BB109A},Emissions/ ground/ unspecified,kg,=,,Molinate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,002212-67-1,2212671,CAS Match,,1
IDEA,2-ethylhexanoic acid,{E8F3C854-8984-4CD9-8D3F-34CC461BE0D4},Emissions/ water/ unspecified,kg,=,,2-Ethylhexanoic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000149-57-5,149575,CAS Match,,1
IDEA,2-ethylhexanoic acid,{19066FC8-127F-4A14-B646-2393B3252E38},Emissions/ air/ unspecified,kg,=,,2-Ethylhexanoic acid,,emission/air,kg,Edelen,Hottle,7/10/2020,,000149-57-5,149575,CAS Match,,1
IDEA,ethyl (Z)-3-[N-benzyl-N-[[methyl(1-methylthioethylideneaminooxycarbonyl)amino]thio]amino]propionate,{78F836B1-5EC4-4540-9809-CAFE0E71CCB0},Emissions/ ground/ unspecified,kg,=,,Alanycarb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,083130-01-2,83130012,CAS Match,,1
IDEA,ethylbenzene,{7058BD1D-0196-4A99-AA76-20D683EF2F48},Emissions/ water/ unspecified,kg,=,,Ethylbenzene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-41-4,100414,CAS Match,,1
IDEA,ethylbenzene,{DB7D9544-1023-4ACC-AC79-DB767B11A607},Emissions/ ground/ unspecified,kg,=,,Ethylbenzene,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000100-41-4,100414,CAS Match,,1
IDEA,"2,2'-azobisisobutyronitrile",{21294384-E11E-4459-A2FD-B51043232739},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000078-67-1,78671,Potential add to list,Could not find in FEDEFL,0
IDEA,ethylene oxide,{6ED5DFF5-F5A3-4620-A2BF-709ECF660235},Emissions/ water/ unspecified,kg,=,,Ethylene oxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-21-8,75218,CAS Match,,1
IDEA,ethylene glycol monoethyl ether,{5846016D-A39F-4260-A424-375867EFD0AB},Emissions/ water/ unspecified,kg,=,,2-Ethoxyethanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-80-5,110805,CAS Match,,1
IDEA,ethylene glycol monomethyl ether,{B428AF05-66ED-4188-B9D7-16BF3105411D},Emissions/ water/ unspecified,kg,=,,2-Methoxyethanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000109-86-4,109864,CAS Match,,1
IDEA,ethylenediamine,{83DB6836-63F0-41AD-99F1-BC9A138F0817},Emissions/ water/ unspecified,kg,=,,Ethylenediamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000107-15-3,107153,CAS Match,,1
IDEA,ethylenediamine,{56A7040F-1FA0-47E6-996E-076BA624556F},Emissions/ air/ unspecified,kg,=,,Ethylenediamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000107-15-3,107153,CAS Match,,1
IDEA,ethylenediaminetetraacetic acid,{E823A38F-9C93-4907-B0D3-E6290099B6E8},Emissions/ water/ unspecified,kg,=,,Ethylenediaminetetraacetic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000060-00-4,60004,CAS Match,,1
IDEA,"manganese N,N'-ethylenebis(dithiocarbamate)",{A7026F60-3032-4CA3-AD13-E33CAF456720},Emissions/ ground/ unspecified,kg,=,,Maneb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,012427-38-2,12427382,CAS Match,,1
IDEA,"complex compounds of manganese N,N'-ethylenebis(dithiocarbamate)and zinc N,N'-ethylenebis(dithiocarbamate)",{AFB45CFB-C6E2-4CF0-9DD0-3F316E1B71D8},Emissions/ ground/ unspecified,kg,=,,Mancozeb,,emission/ground,kg,Edelen,,7/10/2020,,008018-01-7,8018017,CAS Match; this is a mixture of the two compounds and matches the CAS number,"cas matches, not certain, also have ""Manganese compounds""",1
IDEA,"1,1'-ethylene-2,2'-bipyridinium dibromide",{C42B8023-9428-4F15-92F8-D844CB69CE68},Emissions/ ground/ unspecified,kg,=,,Diquat dibromide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000085-00-7,85007,CAS Match,,1
IDEA,"1,1'-ethylene-2,2'-bipyridinium dibromide",{BAF8C785-5302-4661-93D1-9004EA67E3C9},Emissions/ air/ unspecified,kg,=,,Diquat dibromide,,emission/air,kg,Edelen,Hottle,7/10/2020,,000085-00-7,85007,CAS Match,,1
IDEA,2-(4-ethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether,{EEEA9EE6-89BE-4957-87E6-07644E9A826A},Emissions/ ground/ unspecified,kg,=,,Etofenprox,,emission/ground,kg,Edelen,Hottle,7/10/2020,,080844-07-1,80844071,CAS Match,,1
IDEA,2-(4-ethoxyphenyl)-2-methylpropyl 3-phenoxybenzyl ether,{112BE272-6C89-4CF8-8FDA-E73EE545D52C},Emissions/ air/ unspecified,kg,=,,Etofenprox,,emission/air,kg,Edelen,Hottle,7/10/2020,,080844-07-1,80844071,CAS Match,,1
IDEA,epichlorohydrin,{C682848D-E8FF-4363-96D1-F605452734FF},Emissions/ water/ unspecified,kg,=,,Epichlorohydrin,,emission/water,kg,Edelen,Hottle,7/10/2020,,000106-89-8,106898,CAS Match,,1
IDEA,"1,2-epoxybutane",{AFDA645A-844B-4F43-BE63-241EE9E3CC3F},Emissions/ air/ unspecified,kg,=,,"1,2-Butylene oxide",,emission/air,kg,Edelen,Hottle,7/10/2020,,000106-88-7,106887,CAS Match,,1
IDEA,"2,3-epoxy-1-propanol",{D07366A2-F252-4DCA-BC33-F5463B165A1F},Emissions/ air/ unspecified,kg,=,,Glycidol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000556-52-5,556525,CAS Match,,1
IDEA,"2,3-epoxy-1-propanol",{0C97D13E-5FBC-4A38-B19F-BEE4B29F746C},Emissions/ water/ unspecified,kg,=,,Glycidol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000556-52-5,556525,CAS Match,,1
IDEA,"1,2-epoxypropane",{5EA0A703-910F-4C15-9EC1-8F6EE474599A},Emissions/ water/ unspecified,kg,=,,Propylene oxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-56-9,75569,CAS Match,,1
IDEA,"2,3-epoxypropyl phenyl ether",{4A5E65E2-2CD6-4B1F-ABB3-E14754B44700},Emissions/ water/ unspecified,kg,=,,Phenyl glycidyl ether,,emission/water,kg,Edelen,Hottle,7/10/2020,,000122-60-1,122601,CAS Match,,1
IDEA,emamectin benzoate,{42498D90-BA1A-411A-ABA8-7CAC9A887F6A},Emissions/ ground/ unspecified,kg,=,,Emamectin benzoate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,155569-91-8,155569918,CAS Match,,1
IDEA,"2,2'-azobisisobutyronitrile",{9F926A10-05EA-4941-AD3C-5207A4847128},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000078-67-1,78671,Potential add to list,Could not find in FEDEFL,0
IDEA,"1,1'-[iminodi(octamethylene)]diguanidine",{9A83A1B6-A823-43F7-BF9B-735D2C5E4946},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,013516-27-3,13516273,Potential add to list,,0
IDEA,1-octanol,{65773608-FE7E-459F-A9F6-C06160126F8C},Emissions/ water/ unspecified,kg,=,,1-Octanol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000111-87-5,111875,CAS Match,,1
IDEA,"1,1'-[iminodi(octamethylene)]diguanidine",{D37BCF0A-C67C-46A3-AE61-8131E00F9163},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,013516-27-3,13516273,Potential add to list,,0
IDEA,ε-caprolactam,{06E200C5-DD34-4D3B-884D-56C053D3A919},Emissions/ water/ unspecified,kg,=,,Caprolactam,,emission/water,kg,Edelen,Hottle,7/10/2020,,000105-60-2,105602,CAS Match,,1
IDEA,calcium cyanamide,{4CD1D55D-23E1-4930-8DF1-33F13C87C961},Emissions/ ground/ unspecified,kg,=,,Calcium cyanamide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000156-62-7,156627,CAS Match,,1
IDEA,"2,4-xylenol",{2017F9CA-9F9A-4265-A77F-60DAC72B4B02},Emissions/ air/ unspecified,kg,=,,"2,4-Dimethylphenol",,emission/air,kg,Edelen,Hottle,7/10/2020,,000105-67-9,105679,CAS Match,,1
IDEA,"2,6-xylenol",{CF046309-85EA-4D68-AC0B-D514882FA4CB},Emissions/ water/ unspecified,kg,=,,"2,6-Dimethylphenol",,emission/water,kg,Edelen,Hottle,7/10/2020,,000576-26-1,576261,CAS Match,,1
IDEA,"2,6-xylenol",{A293AFAD-FF47-435B-B1A6-14EB9E64307D},Emissions/ air/ unspecified,kg,=,,"2,6-Dimethylphenol",,emission/air,kg,Edelen,Hottle,7/10/2020,,000576-26-1,576261,CAS Match,,1
IDEA,xylene,{4B40919E-6D9C-435A-9CCC-510A03A74DFE},Emissions/ water/ unspecified,kg,=,,Xylene,,emission/water,kg,Edelen,Hottle,7/10/2020,,001330-20-7,1330207,CAS Match,,1
IDEA,xylene,{8A0451B0-F29B-44CF-BD73-D515450563ED},Emissions/ ground/ unspecified,kg,=,,Xylene,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001330-20-7,1330207,CAS Match,,1
IDEA,quinoline,{14CE8BF5-21CC-41E5-BA5E-E131D3DBA06F},Emissions/ air/ unspecified,kg,=,,Quinoline,,emission/air,kg,Edelen,Hottle,7/10/2020,,000091-22-5,91225,CAS Match,,1
IDEA,silver and its water-soluble compounds,{2D7D0E06-EFD0-413D-9079-2918E6479A8A},Emissions/ ground/ unspecified,kg,=,,Silver,,emission/ground,kg,Edelen,,7/10/2020,,007440-22-4,7440224,"Manual match better, CAS match only to single element not compounds","cas matches, we also have silver compounds in our list",1
IDEA,silver and its water-soluble compounds,{5C80028C-0279-484C-842F-6EDB494B5F90},Emissions/ water/ unspecified,kg,=,,Silver,,emission/water,kg,Edelen,,7/10/2020,,007440-22-4,7440224,"Manual match better, CAS match only to single element not compounds","cas matches, we also have silver compounds in our list",1
IDEA,silver and its water-soluble compounds,{20F3168F-519C-41E2-A597-84F23FB9660C},Emissions/ air/ unspecified,kg,=,,Silver,,emission/air,kg,Edelen,,7/10/2020,,007440-22-4,7440224,"Manual match better, CAS match only to single element not compounds","cas matches, we also have silver compounds in our list",1
IDEA,cumene,{CEB5D86A-4F7F-4B82-B95C-6F4C4AE9332D},Emissions/ water/ unspecified,kg,=,,Cumene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000098-82-8,98828,CAS Match,,1
IDEA,glyoxal,{79381D34-D7AC-4F81-BDA3-25425F14BD2F},Emissions/ water/ unspecified,kg,=,,Glyoxal,,emission/water,kg,Edelen,Hottle,7/10/2020,,000107-22-2,107222,CAS Match,,1
IDEA,glutaraldehyde,{566DDA85-8791-4ED2-B946-7EC39FF67382},Emissions/ water/ unspecified,kg,=,,Glutaraldehyde,,emission/water,kg,Edelen,Hottle,7/10/2020,,000111-30-8,111308,CAS Match,,1
IDEA,glutaraldehyde,{DAB03CC4-B50E-4FFF-952E-7F63FD12CDFF},Emissions/ air/ unspecified,kg,=,,Glutaraldehyde,,emission/air,kg,Edelen,Hottle,7/10/2020,,000111-30-8,111308,CAS Match,,1
IDEA,cresol,{BBD6625F-8588-4658-825E-C970323B1E09},Emissions/ water/ unspecified,kg,=,,Cresol,,emission/water,kg,Edelen,Hottle,7/10/2020,,001319-77-3,1319773,CAS Match,,1
IDEA,chromium(VI) compounds,{A410B8C5-6605-4816-A1FA-DFEC0F8FB5E7},Emissions/ water/ unspecified,kg,=,,Chromium(VI),,emission/water,kg,Edelen,Hottle,7/10/2020,,018540-29-9,18540299,CAS Match,,1
IDEA,"1,1'-[iminodi(octamethylene)]diguanidine",{4D8421BC-364A-4E7B-B8EE-4C23F861C615},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,013516-27-3,13516273,Potential add to list,,0
IDEA,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine",{F16CEE04-DB09-4894-B62E-6707668A1174},Emissions/ ground/ unspecified,kg,=,,Atrazine,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001912-24-9,1912249,CAS Match,,1
IDEA,"2-(4-chloro-6-ethylamino-1,3,5-triazin-2-yl)amino-2-methylpropiononitrile",{05E9C129-E57C-4EE4-B0B4-3539F5490BA0},Emissions/ ground/ unspecified,kg,=,,Cyanazine,,emission/ground,kg,Edelen,Hottle,7/10/2020,,021725-46-2,21725462,CAS Match,,1
IDEA,4-chloro-3-ethyl-1-methyl-N-[4-(p-tolyloxy)benzyl]pyrazole-5-carboxamide,{70A5E28D-290A-4B8D-A4E9-4E6000FD9B3B},Emissions/ ground/ unspecified,kg,=,,Tolfenpyrad,,emission/ground,kg,Edelen,Hottle,7/10/2020,,129558-76-5,129558765,CAS Match,,1
IDEA,2-chloro-2'-ethyl-N-(2-methoxy-1-methylethyl)-6'-methylacetanilide,{0E8FA32A-1FFB-4E6C-BF82-2B40C1901DA7},Emissions/ water/ unspecified,kg,=,,Metolachlor,,emission/water,kg,Edelen,Hottle,7/10/2020,,051218-45-2,51218452,CAS Match,,1
IDEA,2-chloro-2'-ethyl-N-(2-methoxy-1-methylethyl)-6'-methylacetanilide,{976352BD-840B-4AF0-8719-1F2A2A09D550},Emissions/ ground/ unspecified,kg,=,,Metolachlor,,emission/ground,kg,Edelen,Hottle,7/10/2020,,051218-45-2,51218452,CAS Match,,1
IDEA,chloroethylene,{F06100C1-BB22-4803-9F5B-EAECC44D1775},Emissions/ water/ unspecified,kg,=,,Vinyl chloride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-01-4,75014,CAS Match,,1
IDEA,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{A6DF4511-8A85-41B6-AF2A-BD375F8CD3C4},Emissions/ water/ unspecified,kg,=,,Fluazinam,,emission/water,kg,Edelen,Hottle,7/10/2020,,079622-59-6,79622596,CAS Match,,1
IDEA,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{FE631490-4CA0-4242-B550-98F06B3E1FCB},Emissions/ air/ unspecified,kg,=,,Fluazinam,,emission/air,kg,Edelen,Hottle,7/10/2020,,079622-59-6,79622596,CAS Match,,1
IDEA,"3-chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine",{6ADE4EC4-E4CA-4C7E-81C6-28766ACAFF2F},Emissions/ ground/ unspecified,kg,=,,Fluazinam,,emission/ground,kg,Edelen,Hottle,7/10/2020,,079622-59-6,79622596,CAS Match,,1
IDEA,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{78A0B653-1792-434D-A914-057603F8F3C5},Emissions/ water/ unspecified,kg,=,,Difenoconazole,,emission/water,kg,Edelen,Hottle,7/10/2020,,119446-68-3,119446683,CAS Match,,1
IDEA,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{E92EB1C9-FD65-4B96-AB38-E2D583C1E7E7},Emissions/ air/ unspecified,kg,=,,Difenoconazole,,emission/air,kg,Edelen,Hottle,7/10/2020,,119446-68-3,119446683,CAS Match,,1
IDEA,"1-({2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl}methyl)-1H-1,2,4-triazole",{597E59B3-7AC6-4687-B0A2-4ADAF57A743C},Emissions/ ground/ unspecified,kg,=,,Difenoconazole,,emission/ground,kg,Edelen,Hottle,7/10/2020,,119446-68-3,119446683,CAS Match,,1
IDEA,chloroacetic acid,{1E00A5A4-630E-4810-8A46-46656F6999D4},Emissions/ water/ unspecified,kg,=,,Chloroacetic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000079-11-8,79118,CAS Match,,1
IDEA,chloroacetic acid,{7F1A06A3-7FDF-4A9E-ACB3-384BBA5C8FE3},Emissions/ air/ unspecified,kg,=,,Chloroacetic acid,,emission/air,kg,Edelen,Hottle,7/10/2020,,000079-11-8,79118,CAS Match,,1
IDEA,ethyl chloroacetate,{B68C8F2C-6996-468F-80D4-EA06BCCFD82C},Emissions/ air/ unspecified,kg,=,,Ethyl chloroacetate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000105-39-5,105395,CAS Match,,1
IDEA,ethyl chloroacetate,{0B2FAAC3-3B8F-412A-9058-72DD05987016},Emissions/ water/ unspecified,kg,=,,Ethyl chloroacetate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000105-39-5,105395,CAS Match,,1
IDEA,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{D15CF9B2-B705-4F8E-A9C8-65B206F3DEFD},Emissions/ water/ unspecified,kg,=,,Pretilachlor,,emission/water,kg,Edelen,Hottle,7/10/2020,,051218-49-6,51218496,CAS Match,,1
IDEA,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{3D171E91-588B-49FB-AF07-C9D1CBAB5B2E},Emissions/ ground/ unspecified,kg,=,,Pretilachlor,,emission/ground,kg,Edelen,Hottle,7/10/2020,,051218-49-6,51218496,CAS Match,,1
IDEA,"2-chloro-2',6'-diethyl-N-(2-propoxyethyl)acetanilide",{48D0F7B1-51C7-4D18-B2CB-74BBAA72504A},Emissions/ air/ unspecified,kg,=,,Pretilachlor,,emission/air,kg,Edelen,Hottle,7/10/2020,,051218-49-6,51218496,CAS Match,,1
IDEA,"2-chloro-2',6'-diethy-N-(methoxymethyl)acetanilide",{5C6B5CBD-D681-4BA8-A719-AE07A9002BB9},Emissions/ ground/ unspecified,kg,=,,Alachlor,,emission/ground,kg,Edelen,Hottle,7/10/2020,,015972-60-8,15972608,CAS Match,,1
IDEA,"1-chloro-2,4-dinitrobenzene",{4E20EA4B-0CBE-40D0-BE8A-ECD97D3BE025},Emissions/ water/ unspecified,kg,=,,"2,4-Dinitrochlorobenzene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000097-00-7,97007,CAS Match,,1
IDEA,"1-chloro-2,4-dinitrobenzene",{A18EBEEF-A2C3-4E3C-AE19-CBD4A9C25CB9},Emissions/ air/ unspecified,kg,=,,"2,4-Dinitrochlorobenzene",,emission/air,kg,Edelen,Hottle,7/10/2020,,000097-00-7,97007,CAS Match,,1
IDEA,o-chlorotoluene,{23ABA5B2-6441-491F-B77B-5467489A818F},Emissions/ air/ unspecified,kg,=,,o-Chlorotoluene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000095-49-8,95498,CAS Match,,1
IDEA,o-chlorotoluene,{9A23C9EC-290D-41BC-AFDC-152DE44050AF},Emissions/ water/ unspecified,kg,=,,o-Chlorotoluene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000095-49-8,95498,CAS Match,,1
IDEA,p-chlorotoluene,{190E8237-37C3-4CC1-943C-4A21D64E46AF},Emissions/ water/ unspecified,kg,=,,p-Chlorotoluene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000106-43-4,106434,CAS Match,,1
IDEA,p-chlorotoluene,{008C4BFF-7402-42FD-8F85-BDA0545E261C},Emissions/ air/ unspecified,kg,=,,p-Chlorotoluene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000106-43-4,106434,CAS Match,,1
IDEA,2-chloronitrobenzene,{1E8DB735-39C8-4599-BC5A-533A97E978D0},Emissions/ air/ unspecified,kg,=,,o-Chloronitrobenzene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000088-73-3,88733,CAS Match,,1
IDEA,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",{4D34E3D7-83F9-4C8F-9E12-B510CCCDFF8A},Emissions/ ground/ unspecified,kg,=,,Simazine,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000122-34-9,122349,CAS Match,,1
IDEA,"2-chloro-4,6-bis(ethylamino)-1,3,5-triazine",{D32997A8-0FD8-4DFD-9C7D-46D1A0E0CB02},Emissions/ water/ unspecified,kg,=,,Simazine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000122-34-9,122349,CAS Match,,1
IDEA,O-ethyl S-1-methylpropyl (2-oxo-3-thiazolidinyl)phosphonothioate,{85A32047-4CEF-4D74-A80A-3AF7970FDD1E},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,098886-44-3,98886443,Potential add to list,,0
IDEA,ferric chloride,{77B6F9ED-B40A-4A27-80F5-06097DDAFDD2},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,007705-08-0,7705080,Potential add to list,,0
IDEA,"(4RS,5RS)-5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",{D0E6AA48-856A-42F4-9AA1-741F62BF2A10},Emissions/ ground/ unspecified,kg,=,,Hexythiazox,,emission/ground,kg,Edelen,Hottle,7/10/2020,,078587-05-0,78587050,CAS Match,,1
IDEA,"(RS)-1-p-chlorophenyl-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)pentan-3-ol",{3BBD9978-68F3-46EC-90DE-3C31F79A8D56},Emissions/ ground/ unspecified,kg,=,,Tebuconazole,,emission/ground,kg,Edelen,Hottle,7/10/2020,,107534-96-3,107534963,CAS Match,,1
IDEA,"(RS)-1-p-chlorophenyl-4,4-dimethyl-3-(1H-1,2,4-triazol-1-ylmethyl)pentan-3-ol",{F84303A2-5B18-4342-BDCE-CE9EE0286288},Emissions/ water/ unspecified,kg,=,,Tebuconazole,,emission/water,kg,Edelen,Hottle,7/10/2020,,107534-96-3,107534963,CAS Match,,1
IDEA,"2-(4-chlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)hexanenitrile",{D13DE9DA-F63B-4C29-AC9F-2A4E93146296},Emissions/ ground/ unspecified,kg,=,,Myclobutanil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,088671-89-0,88671890,CAS Match,,1
IDEA,"(RS)-4-(4-chlorophenyl)-2-phenyl-2-(1H-1,2,4-triazol-1-ylmethyl)butyronitrile",{3D49275B-BF4C-49ED-AA4A-1E55400BF6A4},Emissions/ ground/ unspecified,kg,=,,Fenbuconazole,,emission/ground,kg,Edelen,Hottle,7/10/2020,,114369-43-6,114369436,CAS Match,,1
IDEA,o-chlorophenol,{35C5C95A-C54F-4C9E-A921-EAEF4A4AD385},Emissions/ air/ unspecified,kg,=,,o-Chlorophenol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000095-57-8,95578,CAS Match,,1
